,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,sports car,minority,before 2015,male,ENCODED_EDUCATION,ENCODED_INCOME
220,52.0,24.5,0.4956283926329951,0.0,1.0,0.0,11000.0,2,0,0,0.0,0,0,0,0,1.0,3.0
221,20.5,4.5,0.3921778349659278,0.0,1.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,1,0.0,0.0
222,52.0,14.5,0.5149450496137513,1.0,1.0,1.0,11000.0,0,0,2,0.0,0,0,0,0,1.0,3.0
223,72.5,45.0,0.5032225392796313,1.0,1.0,1.0,9000.0,6,2,10,0.0,0,0,0,1,2.0,3.0
224,32.5,14.5,0.7140339031205747,1.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,2.0,3.0
225,32.5,14.5,0.3670512395145257,0.0,1.0,0.0,14000.0,1,0,1,1.0,0,0,1,1,1.0,1.0
226,52.0,24.5,0.5793929043624154,1.0,0.0,0.0,13000.0,2,0,0,0.0,0,0,1,0,1.0,2.0
227,52.0,24.5,0.5584702236402418,1.0,0.0,1.0,10000.0,1,0,4,0.0,0,0,1,0,1.0,2.0
228,20.5,4.5,0.2919776582051944,0.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
229,52.0,24.5,0.6615841421190086,1.0,0.0,1.0,12000.0,5,0,0,0.0,0,0,1,0,1.0,2.0
230,20.5,4.5,0.3788290288330991,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
231,20.5,4.5,0.3740705590179875,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,1,1,0,1.0,0.0
232,52.0,24.5,0.5158128096027941,1.0,0.0,0.0,13000.0,3,1,2,0.0,0,0,1,1,2.0,3.0
233,72.5,45.0,0.4593785751523136,1.0,1.0,1.0,13000.0,1,0,5,0.0,0,0,1,1,2.0,3.0
234,52.0,24.5,0.5158128096027941,1.0,0.0,0.0,15000.0,2,0,5,0.0,0,0,1,1,2.0,2.0
235,52.0,4.5,0.4654506837575693,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
236,20.5,4.5,0.4086866980912735,1.0,0.0,1.0,9000.0,0,0,0,1.0,0,1,1,1,1.0,2.0
237,72.5,24.5,0.5888021385021842,1.0,1.0,1.0,11000.0,2,0,2,0.0,0,0,1,0,1.0,3.0
238,52.0,24.5,0.61502467895473,1.0,1.0,1.0,7000.0,3,1,0,0.0,0,0,1,1,1.0,3.0
239,72.5,45.0,0.5158128096027941,1.0,1.0,1.0,8000.0,2,0,0,0.0,0,0,1,0,1.0,3.0
240,52.0,24.5,0.5464601140543317,1.0,1.0,1.0,8000.0,1,0,1,0.0,0,0,0,0,2.0,3.0
241,32.5,14.5,0.5158128096027941,1.0,0.0,0.0,16000.0,1,0,1,0.0,0,1,1,0,0.0,1.0
242,72.5,4.5,0.737994819837278,1.0,1.0,0.0,17000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
243,52.0,14.5,0.4273733642706479,1.0,0.0,1.0,10000.0,3,0,0,0.0,0,0,1,0,0.0,1.0
244,20.5,4.5,0.4129918414421705,0.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,0,1.0,0.0
245,52.0,24.5,0.6953231970861331,0.0,1.0,1.0,7000.0,3,1,1,0.0,0,0,1,1,2.0,3.0
246,20.5,4.5,0.2912344134674337,0.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
247,20.5,4.5,0.2441332629984765,0.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
248,72.5,4.5,0.5082740148521835,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
249,20.5,4.5,0.2932584812581273,1.0,0.0,1.0,14000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
250,32.5,14.5,0.3436417190829057,0.0,0.0,0.0,13000.0,0,1,0,1.0,0,0,1,0,0.0,0.0
251,20.5,4.5,0.5033225200786,0.0,0.0,0.0,15000.0,0,0,0,1.0,1,0,1,0,2.0,0.0
252,32.5,4.5,0.5158128096027941,0.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,0,2.0,3.0
253,52.0,24.5,0.6630513690689503,1.0,1.0,1.0,11697.003206900365,2,0,0,0.0,0,0,0,0,2.0,3.0
254,52.0,4.5,0.2027084379448271,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
255,32.5,14.5,0.665343329329833,1.0,1.0,1.0,12000.0,1,0,0,0.0,0,0,1,0,1.0,3.0
256,72.5,45.0,0.5386236932875669,1.0,1.0,1.0,9000.0,8,0,5,0.0,0,0,0,1,2.0,3.0
257,20.5,4.5,0.4101367047885667,0.0,0.0,0.0,15000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
258,20.5,4.5,0.3136455846123201,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,1,1,0.0,0.0
259,32.5,4.5,0.5073241356207076,1.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
260,20.5,4.5,0.2095073883823189,0.0,0.0,1.0,14000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
261,20.5,4.5,0.4907240542637642,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
262,52.0,24.5,0.5814986743175801,1.0,1.0,1.0,14000.0,5,0,0,0.0,0,0,1,1,2.0,2.0
263,32.5,4.5,0.6850359505244253,1.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,3.0
264,32.5,4.5,0.4739316494372351,1.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,1,2.0,2.0
265,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
266,52.0,14.5,0.5128461364179456,1.0,1.0,1.0,10000.0,4,0,2,0.0,0,0,0,1,2.0,3.0
267,52.0,14.5,0.6624617559275001,1.0,1.0,0.0,13000.0,1,0,1,0.0,0,0,0,1,2.0,3.0
268,52.0,24.5,0.5564133152355352,1.0,0.0,0.0,17000.0,1,0,4,0.0,0,0,1,0,1.0,3.0
269,20.5,4.5,0.2673466585061873,0.0,0.0,0.0,17000.0,0,0,0,0.0,0,1,1,0,1.0,0.0
270,72.5,45.0,0.8094112590513309,1.0,1.0,1.0,9000.0,5,0,4,0.0,0,0,1,0,2.0,3.0
271,20.5,4.5,0.3679435479917757,0.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,0.0,0.0
272,72.5,45.0,0.5033547111991341,0.0,0.0,1.0,11000.0,5,0,3,0.0,0,0,1,0,2.0,3.0
273,72.5,4.5,0.5342877060116482,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,0.0,2.0
274,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,10000.0,0,0,0,0.0,1,0,1,0,2.0,2.0
275,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
276,52.0,24.5,0.4490117755463273,1.0,1.0,1.0,7000.0,7,0,1,1.0,0,0,1,1,0.0,2.0
277,52.0,24.5,0.8032523419405172,1.0,0.0,1.0,10000.0,2,0,3,0.0,0,0,1,1,2.0,3.0
278,32.5,4.5,0.5158128096027941,1.0,1.0,1.0,8000.0,0,0,0,0.0,1,0,1,0,1.0,2.0
279,20.5,4.5,0.186185114720855,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
280,52.0,14.5,0.5158128096027941,1.0,1.0,0.0,13000.0,0,1,0,0.0,0,0,0,0,2.0,3.0
281,32.5,14.5,0.3151293556030717,0.0,0.0,0.0,11697.003206900365,2,0,1,0.0,0,0,1,1,1.0,1.0
282,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,1,1,0.0,0.0
283,72.5,45.0,0.4836380123288594,1.0,1.0,1.0,9000.0,4,1,2,0.0,0,0,0,0,2.0,3.0
284,32.5,14.5,0.3858741008429725,1.0,0.0,0.0,14000.0,0,1,0,0.0,0,0,1,0,1.0,0.0
285,72.5,45.0,0.6343725020457226,1.0,1.0,0.0,11000.0,11,1,5,0.0,0,0,0,1,1.0,3.0
286,20.5,4.5,0.3621741186724681,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
287,32.5,14.5,0.5158128096027941,0.0,1.0,1.0,5000.0,0,2,3,1.0,0,0,1,0,1.0,0.0
288,72.5,14.5,0.6928836357133882,1.0,1.0,1.0,10000.0,2,0,1,0.0,0,0,1,0,2.0,3.0
289,72.5,45.0,0.5777028525076912,1.0,0.0,1.0,11000.0,2,0,3,0.0,0,0,1,0,1.0,3.0
290,52.0,24.5,0.6640650143948857,1.0,1.0,1.0,11000.0,0,1,1,0.0,0,0,0,1,2.0,3.0
291,52.0,24.5,0.4897024062963834,0.0,0.0,0.0,11697.003206900365,3,0,1,0.0,0,0,0,1,1.0,3.0
292,32.5,4.5,0.2828694808711571,0.0,1.0,0.0,13000.0,0,0,0,1.0,1,1,1,0,0.0,0.0
293,52.0,4.5,0.4317004117968687,0.0,0.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
294,20.5,4.5,0.1264534313986037,1.0,0.0,1.0,14000.0,0,0,0,1.0,0,0,1,1,2.0,0.0
295,20.5,4.5,0.2859976102627207,0.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
296,32.5,14.5,0.5430074428650375,1.0,0.0,1.0,15000.0,1,0,1,0.0,0,0,0,1,2.0,3.0
297,32.5,14.5,0.3706567853008601,1.0,0.0,1.0,11697.003206900365,6,0,1,0.0,0,0,1,1,1.0,2.0
298,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,18000.0,0,0,0,0.0,1,0,1,0,1.0,0.0
299,72.5,24.5,0.7917101109944502,1.0,1.0,1.0,11000.0,5,0,2,0.0,0,0,0,0,1.0,3.0
300,32.5,14.5,0.4717963087189384,0.0,1.0,1.0,5000.0,0,0,2,0.0,0,0,1,0,1.0,1.0
301,32.5,14.5,0.5158128096027941,0.0,1.0,0.0,12000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
302,32.5,14.5,0.628633149594721,0.0,1.0,1.0,9000.0,0,1,2,1.0,0,0,1,0,0.0,1.0
303,20.5,4.5,0.3448180556225356,0.0,0.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
304,52.0,24.5,0.5478225909631781,1.0,0.0,0.0,15000.0,5,0,1,0.0,1,0,1,1,1.0,3.0
305,20.5,4.5,0.3398648345906033,0.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
306,20.5,4.5,0.2897871439465148,0.0,0.0,0.0,13000.0,0,0,0,0.0,0,0,0,0,1.0,0.0
307,20.5,4.5,0.5979347864750699,1.0,1.0,1.0,13000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
308,32.5,4.5,0.3692930793988261,0.0,0.0,1.0,14000.0,0,0,0,1.0,0,0,1,0,0.0,1.0
309,72.5,45.0,0.4171250369936769,1.0,1.0,1.0,9000.0,6,1,6,0.0,0,0,1,1,0.0,1.0
310,52.0,24.5,0.570277670616915,1.0,1.0,0.0,7000.0,5,1,4,0.0,0,0,1,1,2.0,3.0
311,52.0,24.5,0.5340483380212564,1.0,0.0,0.0,16000.0,1,0,0,1.0,1,0,1,0,1.0,2.0
312,52.0,24.5,0.5158128096027941,0.0,1.0,1.0,11000.0,5,0,0,0.0,0,0,0,1,2.0,3.0
313,52.0,4.5,0.5968280062363127,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
314,72.5,45.0,0.6409488031039333,1.0,1.0,1.0,11697.003206900365,2,1,4,0.0,0,0,0,0,2.0,3.0
315,52.0,24.5,0.5860627511953006,0.0,0.0,1.0,13000.0,2,1,0,0.0,1,1,1,0,1.0,2.0
316,52.0,4.5,0.6168247780300146,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
317,72.5,45.0,0.3224660183950982,1.0,1.0,1.0,11697.003206900365,2,0,1,0.0,0,1,0,1,1.0,2.0
318,72.5,45.0,0.344957864738121,1.0,0.0,1.0,15000.0,7,0,0,0.0,0,0,1,1,0.0,2.0
319,20.5,4.5,0.7154034227572682,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
320,32.5,14.5,0.4082920061533436,1.0,1.0,0.0,10000.0,1,0,1,1.0,0,0,1,1,1.0,1.0
321,20.5,4.5,0.2708440121659797,0.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,1,0.0,0.0
322,32.5,14.5,0.606735714725739,1.0,0.0,1.0,12000.0,1,0,2,0.0,0,0,1,0,2.0,3.0
323,72.5,45.0,0.5824680179178995,1.0,0.0,1.0,14000.0,1,1,3,0.0,0,0,1,0,2.0,3.0
324,72.5,4.5,0.6062206447979116,1.0,1.0,1.0,11697.003206900365,0,0,0,0.0,0,0,1,1,1.0,3.0
325,32.5,4.5,0.5158128096027941,1.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
326,32.5,14.5,0.755633866133054,0.0,0.0,1.0,16000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
327,20.5,4.5,0.2912086260521752,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,0.0
328,32.5,14.5,0.6161117243839742,1.0,0.0,0.0,13000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
329,52.0,14.5,0.4712361399215783,1.0,0.0,0.0,12000.0,0,0,0,0.0,0,1,1,0,1.0,1.0
330,72.5,45.0,0.6782370223364715,1.0,1.0,1.0,11697.003206900365,2,0,7,0.0,0,0,0,0,2.0,3.0
331,52.0,24.5,0.5153486460517401,1.0,1.0,1.0,10000.0,1,0,2,0.0,0,0,1,1,1.0,2.0
332,72.5,14.5,0.507690848953627,1.0,1.0,1.0,7000.0,3,1,4,0.0,0,0,0,1,1.0,3.0
333,52.0,14.5,0.509910296776192,0.0,0.0,0.0,13000.0,0,0,1,0.0,0,0,1,0,0.0,1.0
334,52.0,4.5,0.5038597346352107,0.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,0.0,1.0
335,52.0,24.5,0.577135941672739,0.0,1.0,1.0,7000.0,4,0,3,0.0,0,0,1,1,2.0,2.0
336,32.5,4.5,0.6477554969922709,1.0,1.0,1.0,11697.003206900365,0,0,0,0.0,0,0,1,1,2.0,2.0
337,72.5,4.5,0.5158128096027941,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
338,52.0,24.5,0.5778131836961647,1.0,0.0,0.0,12000.0,3,2,4,0.0,0,0,1,1,1.0,2.0
339,52.0,24.5,0.4953502835315234,1.0,0.0,1.0,9000.0,4,1,2,0.0,0,0,1,1,1.0,2.0
340,20.5,4.5,0.4526765592626403,0.0,1.0,0.0,12000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
341,20.5,4.5,0.6164262036016749,1.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
342,32.5,14.5,0.3457261884790099,1.0,0.0,0.0,13000.0,2,0,1,0.0,0,0,0,1,2.0,2.0
343,32.5,4.5,0.5841273528155413,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,1,0,2.0,2.0
344,52.0,24.5,0.6117018176344066,0.0,1.0,0.0,9000.0,5,0,1,0.0,0,0,1,0,2.0,3.0
345,72.5,45.0,0.5458900735115071,1.0,0.0,1.0,15000.0,1,0,0,1.0,0,0,0,0,1.0,3.0
346,32.5,14.5,0.1436568483193364,0.0,0.0,0.0,17000.0,1,0,1,0.0,0,0,1,1,0.0,0.0
347,32.5,14.5,0.3262403387046744,1.0,0.0,1.0,13000.0,2,0,0,1.0,0,0,1,0,0.0,0.0
348,32.5,4.5,0.2806543806481637,0.0,0.0,1.0,14000.0,0,0,0,1.0,0,1,1,1,1.0,0.0
349,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,9000.0,1,1,1,0.0,0,0,0,0,2.0,3.0
350,72.5,4.5,0.7306774626064182,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,0,0,1.0,3.0
351,20.5,4.5,0.5783712166428834,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
352,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,7000.0,2,0,4,0.0,0,0,0,1,2.0,3.0
353,52.0,14.5,0.4816627514207715,1.0,0.0,0.0,10000.0,2,0,1,0.0,0,0,1,1,0.0,2.0
354,52.0,14.5,0.2516227091679711,0.0,1.0,1.0,12000.0,2,1,1,0.0,1,0,1,1,1.0,1.0
355,52.0,24.5,0.5872893810932033,1.0,1.0,0.0,12000.0,1,0,1,0.0,0,0,0,0,2.0,3.0
356,32.5,14.5,0.5573996021834157,1.0,0.0,1.0,6000.0,1,0,0,0.0,0,0,1,0,1.0,2.0
357,20.5,4.5,0.4289832028689519,0.0,1.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
358,72.5,45.0,0.6403236933748687,1.0,1.0,1.0,9000.0,5,0,4,0.0,0,0,0,0,2.0,3.0
359,72.5,45.0,0.4972878528954948,1.0,0.0,1.0,11697.003206900365,2,0,4,0.0,0,0,1,1,1.0,1.0
360,32.5,14.5,0.4466473449579012,1.0,0.0,1.0,10000.0,5,0,1,0.0,0,0,1,1,0.0,1.0
361,32.5,14.5,0.2710642145687786,1.0,0.0,0.0,14000.0,0,0,4,0.0,0,0,0,1,1.0,2.0
362,32.5,14.5,0.5655780916935856,1.0,1.0,0.0,12000.0,0,0,0,0.0,1,0,1,0,1.0,2.0
363,32.5,14.5,0.381262306885702,1.0,1.0,1.0,9000.0,3,0,2,0.0,0,0,0,1,1.0,1.0
364,32.5,4.5,0.6391281575503801,1.0,0.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
365,72.5,4.5,0.5158128096027941,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
366,52.0,24.5,0.6862027857536264,1.0,0.0,0.0,14000.0,0,0,3,0.0,0,0,1,0,2.0,3.0
367,32.5,14.5,0.4259830675931939,0.0,0.0,1.0,14000.0,0,0,1,0.0,0,0,1,1,1.0,0.0
368,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,1,1.0,0.0
369,72.5,14.5,0.5838061362917646,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
370,72.5,45.0,0.5873165927562172,1.0,0.0,1.0,11000.0,3,1,7,0.0,0,0,0,1,1.0,3.0
371,20.5,4.5,0.566843891896652,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
372,32.5,14.5,0.6237655956418446,0.0,0.0,1.0,12000.0,0,0,1,0.0,0,0,0,1,2.0,3.0
373,52.0,24.5,0.8336684211611398,1.0,1.0,1.0,13000.0,2,0,0,0.0,0,0,0,0,1.0,3.0
374,32.5,4.5,0.4842558344936022,0.0,1.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,0.0,1.0
375,32.5,14.5,0.6618055009919552,1.0,0.0,1.0,14000.0,1,0,0,0.0,0,0,1,1,1.0,2.0
376,20.5,4.5,0.3598177475144207,0.0,1.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,0,1.0,0.0
377,52.0,4.5,0.5905674346205279,1.0,1.0,0.0,11000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
378,32.5,14.5,0.4378786301039939,1.0,0.0,1.0,11000.0,3,0,0,0.0,0,0,0,1,1.0,1.0
379,20.5,4.5,0.4010182348532662,1.0,0.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,2.0,1.0
380,20.5,4.5,0.5158128096027941,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
381,52.0,4.5,0.5360001927513722,1.0,1.0,1.0,12000.0,0,0,0,0.0,0,1,1,0,1.0,3.0
382,52.0,24.5,0.8748299910505895,1.0,0.0,0.0,15000.0,0,0,1,0.0,0,0,0,0,2.0,3.0
383,52.0,24.5,0.6068501228266245,1.0,1.0,0.0,12000.0,0,0,1,0.0,0,0,0,0,1.0,3.0
384,32.5,4.5,0.2076497221944782,0.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
385,72.5,45.0,0.6019296536623298,1.0,1.0,1.0,6000.0,6,1,1,0.0,0,0,0,0,2.0,3.0
386,52.0,4.5,0.5158128096027941,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,1,1,1,2.0,3.0
387,52.0,4.5,0.6600195827192816,1.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
388,32.5,14.5,0.5739100548968327,1.0,1.0,1.0,11000.0,1,0,4,0.0,0,0,1,1,2.0,3.0
389,32.5,4.5,0.4611558624028447,1.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,0,1,1.0,2.0
390,52.0,4.5,0.5411543588314012,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,1,0,0,2.0,3.0
391,32.5,14.5,0.7486839299000425,0.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,0,1.0,3.0
392,52.0,24.5,0.5158128096027941,0.0,1.0,1.0,11000.0,2,0,3,0.0,0,0,1,1,2.0,3.0
393,72.5,45.0,0.7896637075334306,1.0,1.0,1.0,7000.0,8,0,5,0.0,0,0,1,1,2.0,3.0
394,72.5,14.5,0.6261539579803245,1.0,1.0,1.0,8000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
395,32.5,14.5,0.4826533172678877,1.0,1.0,1.0,11000.0,1,0,2,0.0,0,0,0,1,2.0,3.0
396,32.5,14.5,0.6277262155079715,0.0,1.0,1.0,10000.0,0,0,4,0.0,0,0,1,1,2.0,3.0
397,52.0,14.5,0.4351936688486559,0.0,0.0,0.0,13000.0,2,0,2,1.0,0,0,1,0,1.0,1.0
398,32.5,14.5,0.4676859181203905,0.0,0.0,0.0,17000.0,2,0,1,0.0,0,0,0,0,2.0,2.0
399,32.5,14.5,0.4064304948022721,1.0,0.0,1.0,15000.0,2,0,1,0.0,0,0,0,0,1.0,2.0
400,32.5,14.5,0.4287285121728106,1.0,0.0,0.0,14000.0,2,0,0,0.0,0,0,1,1,2.0,3.0
401,32.5,14.5,0.4180972967647553,0.0,0.0,1.0,11697.003206900365,0,0,0,0.0,1,0,0,1,1.0,1.0
402,32.5,14.5,0.5158128096027941,0.0,0.0,1.0,11000.0,3,0,1,0.0,0,0,1,0,2.0,1.0
403,72.5,4.5,0.7403410730107258,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
404,52.0,24.5,0.7297169089422261,1.0,0.0,1.0,15000.0,0,0,1,0.0,1,0,1,0,2.0,3.0
405,20.5,4.5,0.4040051987550686,0.0,0.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,0.0,1.0
406,52.0,14.5,0.530349303316289,1.0,1.0,1.0,10000.0,1,1,3,0.0,0,1,1,1,1.0,3.0
407,52.0,24.5,0.597964121410427,1.0,0.0,1.0,12000.0,1,0,2,0.0,0,0,1,0,1.0,3.0
408,32.5,14.5,0.3481526200753498,0.0,1.0,0.0,12000.0,1,0,1,0.0,0,0,0,1,0.0,1.0
409,52.0,24.5,0.5953854959206422,1.0,1.0,1.0,11697.003206900365,1,0,0,0.0,0,0,1,0,1.0,2.0
410,32.5,14.5,0.5158128096027941,1.0,0.0,1.0,11697.003206900365,4,1,1,1.0,0,0,1,1,0.0,1.0
411,72.5,14.5,0.6013122510598804,1.0,1.0,1.0,8000.0,2,0,0,0.0,0,1,1,0,2.0,3.0
412,72.5,4.5,0.5664369365922711,0.0,1.0,1.0,10000.0,0,0,0,1.0,0,0,1,0,1.0,3.0
413,72.5,45.0,0.5158128096027941,1.0,1.0,1.0,9000.0,4,1,6,0.0,0,0,1,1,0.0,2.0
414,32.5,14.5,0.4328792985209903,1.0,0.0,1.0,14000.0,0,2,0,0.0,0,1,1,1,1.0,1.0
415,32.5,14.5,0.4149902226943815,0.0,0.0,1.0,11697.003206900365,3,0,1,1.0,0,0,0,0,0.0,2.0
416,32.5,14.5,0.5765924303012139,0.0,0.0,0.0,16000.0,2,0,0,1.0,0,0,1,1,2.0,2.0
417,72.5,45.0,0.7265435592483527,1.0,0.0,0.0,16000.0,1,1,0,0.0,0,0,1,0,2.0,3.0
418,72.5,45.0,0.3479315814537255,0.0,1.0,1.0,12000.0,5,1,5,0.0,0,0,1,1,1.0,1.0
419,20.5,4.5,0.431177855086253,1.0,0.0,0.0,16000.0,0,0,0,0.0,0,0,0,1,1.0,0.0
420,52.0,4.5,0.5549228533835855,0.0,1.0,1.0,12000.0,0,0,0,0.0,0,0,1,0,0.0,2.0
421,52.0,24.5,0.5496378489364446,1.0,1.0,1.0,12000.0,3,0,0,0.0,1,0,0,0,0.0,3.0
422,20.5,4.5,0.3264636475532248,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
423,32.5,14.5,0.5289956747622162,0.0,1.0,0.0,9000.0,2,0,1,1.0,0,0,1,0,2.0,2.0
424,20.5,4.5,0.5125630718902512,1.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
425,32.5,14.5,0.4233770903561658,0.0,1.0,1.0,10000.0,0,0,0,0.0,0,1,1,0,0.0,2.0
426,32.5,14.5,0.3943709791327737,0.0,0.0,1.0,13000.0,3,0,0,0.0,0,0,1,1,1.0,1.0
427,72.5,4.5,0.4917990064486278,0.0,0.0,1.0,14000.0,0,0,0,1.0,0,1,1,1,2.0,3.0
428,72.5,24.5,0.6049973930028122,1.0,1.0,1.0,13000.0,2,1,0,0.0,0,0,0,0,2.0,3.0
429,52.0,24.5,0.7080741498657761,1.0,1.0,1.0,10000.0,1,0,4,0.0,0,1,0,1,1.0,3.0
430,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,12000.0,1,0,2,0.0,0,0,1,0,1.0,3.0
431,32.5,4.5,0.5608602241643745,0.0,1.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,0.0,2.0
432,52.0,24.5,0.7582763049169894,1.0,1.0,1.0,9000.0,1,1,1,0.0,0,0,0,0,2.0,3.0
433,72.5,4.5,0.6399732727427584,1.0,1.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,1,2.0,3.0
434,52.0,4.5,0.3513704740787498,1.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,0,1.0,2.0
435,52.0,24.5,0.6970379976874882,1.0,1.0,0.0,15000.0,4,0,4,0.0,0,0,0,1,2.0,3.0
436,52.0,14.5,0.6441497497980374,1.0,0.0,1.0,12000.0,0,0,2,0.0,0,0,1,1,1.0,3.0
437,52.0,24.5,0.5082183942474046,0.0,1.0,1.0,9000.0,4,1,1,0.0,0,0,1,0,1.0,2.0
438,32.5,14.5,0.5008837971973815,1.0,1.0,1.0,11697.003206900365,5,0,2,0.0,0,0,0,1,2.0,3.0
439,32.5,14.5,0.696136173927799,1.0,0.0,1.0,13000.0,3,0,1,0.0,0,0,0,1,1.0,3.0
440,52.0,14.5,0.4715767933840966,1.0,1.0,1.0,12000.0,0,1,0,0.0,0,0,1,0,2.0,3.0
441,52.0,14.5,0.4623747202774952,0.0,1.0,1.0,14000.0,2,1,0,0.0,0,0,0,1,2.0,3.0
